currencyCode,tierMinimumUnits,retailPrice,unitPrice,armRegionName,location,effectiveStartDate,meterId,meterName,productId,skuId,productName,skuName,serviceName,serviceId,serviceFamily,unitOfMeasure,type,isPrimaryMeterRegion,armSkuName
USD,0.0,0.056,0.056,westus,US West,2025-05-01T00:00:00Z,485ccb73-2f31-4869-bfb2-75ee86072899,D1 v2 Low Priority,DZH318Z0BPW9,DZH318Z0BPW9/00JC,Cloud Services Dv2 Series,D1 v2 Low Priority,Cloud Services,DZH31671GG75,Compute,1 Hour,Consumption,True,Standard_D1_v2
USD,0.0,0.014,0.014,westus,US West,2025-05-01T00:00:00Z,485ccb73-2f31-4869-bfb2-75ee86072899,D1 v2 Low Priority,DZH318Z0BPW9,DZH318Z0BPW9/00JC,Cloud Services Dv2 Series,D1 v2 Low Priority,Cloud Services,DZH31671GG75,Compute,1 Hour,DevTestConsumption,True,Standard_D1_v2
USD,0.0,0.0,0.0,westus,US West,2023-06-01T00:00:00Z,46d53628-af81-4fc9-a6f0-10c9da916656,Voice Calls Voice Call Country Code 91,DZH318Z0BQLB,DZH318Z0BQLB/008Q,Azure Monitor,Voice Calls,Azure Monitor,DZH315BMCLC8,Management and Governance,1,Consumption,False,
USD,10.0,0.05,0.05,westus,US West,2023-06-01T00:00:00Z,46d53628-af81-4fc9-a6f0-10c9da916656,Voice Calls Voice Call Country Code 91,DZH318Z0BQLB,DZH318Z0BQLB/008Q,Azure Monitor,Voice Calls,Azure Monitor,DZH315BMCLC8,Management and Governance,1,Consumption,False,
USD,0.0,2.1659,2.1659,westus,US West,2026-08-01T00:00:00Z,4862e834-3e04-50d3-939c-d4cbfe894011,Standard_M64lds_v4 Spot,DZH318Z0W0N7,DZH318Z0W0N7/08X3,Virtual Machines Mdsv4 Medium Memory Series Linux,Standard_M64lds_v4 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_M64lds_v4
USD,0.0,195.96,195.96,westus,US West,2025-05-01T00:00:00Z,7f102aa3-f435-5db0-8cea-64a0535384cc,D3 Unit,DZH318Z0BQLH,DZH318Z0BQLH/00FP,Translator Text,D3,Foundry Tools,DZH319RLHTZC,AI + Machine Learning,1/Day,Consumption,False,
USD,0.0,45.0,45.0,westus,US West,2025-04-01T00:00:00Z,34b1ff9d-ff18-4e62-af3f-9c63b26a4978,eDTUs,DZH318Z0BQH7,DZH318Z0BQH7/013M,SQL Database Elastic Pool - Premium,250 DTU Pack,SQL Database,DZH3180HX10K,Databases,1/Day,Consumption,False,
USD,0.0,0.928,0.928,westus,US West,2019-04-01T00:00:00Z,1b5ac4ad-141f-42c3-8a8e-88a58d3f5eef,E8s v3,DZH318Z0BPVN,DZH318Z0BPVN/008S,Virtual Machines ESv3 Series Windows,E8s v3,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,Standard_E8s_v3
USD,0.0,0.56,0.56,westus,US West,2019-04-01T00:00:00Z,1b5ac4ad-141f-42c3-8a8e-88a58d3f5eef,E8s v3,DZH318Z0BPVN,DZH318Z0BPVN/008S,Virtual Machines ESv3 Series Windows,E8s v3,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,False,Standard_E8s_v3
USD,0.0,0.15,0.15,westus,US West,2018-06-13T00:00:00Z,4881e144-bbbb-4b86-ab77-da6efafdeb6e,Standard Reliable Dictionary and Queue,DZH318Z0BZ3Z,DZH318Z0BZ3Z/0001,Reliable Collections,Standard,Service Fabric Mesh,DZH315TKSTVK,Compute,1 GB/Month,Consumption,True,
USD,0.0,3.192,3.192,westus,US West,2021-11-01T00:00:00Z,4885aebf-177c-566d-b829-491317b5d89c,D48d v5,DZH318Z08MC2,DZH318Z08MC2/00N4,Virtual Machines Ddv5 Series,Standard_D48d_v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D48d_v5
USD,0.0,16498.0,16498.0,westus,US West,2025-04-01T00:00:00Z,4885aebf-177c-566d-b829-491317b5d89c,D48d v5,DZH318Z08MC2,DZH318Z08MC2/01LP,Virtual Machines Ddv5 Series,Standard_D48d_v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,Standard_D48d_v5
USD,0.0,31877.0,31877.0,westus,US West,2021-11-01T00:00:00Z,4885aebf-177c-566d-b829-491317b5d89c,D48d v5,DZH318Z08MC2,DZH318Z08MC2/01LK,Virtual Machines Ddv5 Series,Standard_D48d_v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,Standard_D48d_v5
USD,0.0,3.034,3.034,westus,US West,2022-06-01T00:00:00Z,4887dfa2-db22-5bbe-a117-0831ddfc8ae0,DC48s_v3 Low Priority,DZH318Z08NQZ,DZH318Z08NQZ/0044,DCsv3 Series Windows,standard_DC48s_v3 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_DC48s_v3
USD,0.0,1.075,1.075,westus,US West,2022-06-01T00:00:00Z,4887dfa2-db22-5bbe-a117-0831ddfc8ae0,DC48s_v3 Low Priority,DZH318Z08NQZ,DZH318Z08NQZ/0044,DCsv3 Series Windows,standard_DC48s_v3 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,Standard_DC48s_v3
USD,0.0,0.576,0.576,westus,US West,2025-01-01T00:00:00Z,488c4fa5-377d-5ed1-beeb-098efd57ff3c,FX4-2ms v2,DZH318Z0H7F3,DZH318Z0H7F3/0499,Virtual Machines FXmsv2 Series,FX4-2ms v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_FX4-2ms_v2
USD,0.0,2874.0,2874.0,westus,US West,2025-01-01T00:00:00Z,488c4fa5-377d-5ed1-beeb-098efd57ff3c,FX4-2ms v2,DZH318Z0H7F3,DZH318Z0H7F3/08K6,Virtual Machines FXmsv2 Series,FX4-2ms v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,Standard_FX4-2ms_v2
USD,0.0,4084.0,4084.0,westus,US West,2025-01-01T00:00:00Z,488c4fa5-377d-5ed1-beeb-098efd57ff3c,FX4-2ms v2,DZH318Z0H7F3,DZH318Z0H7F3/08K4,Virtual Machines FXmsv2 Series,FX4-2ms v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,Standard_FX4-2ms_v2
USD,0.0,225.81,225.81,westus,US West,2015-08-26T00:00:00Z,76dfe260-5cbf-4df7-a887-3197b1c1d94c,P11 Secondary Active DTU,DZH318Z0BQHC,DZH318Z0BQHC/00SZ,SQL Database Single Premium,P11 Secondary Active,SQL Database,DZH3180HX10K,Databases,1/Day,Consumption,False,
USD,0.0,0.0164,0.0164,westus,US West,2025-10-01T00:00:00Z,4897ffde-f425-45fe-9e9d-91ede62339f3,B1s,DZH318Z0BQNH,DZH318Z0BQNH/0013,Virtual Machines BS Series Windows,B1s,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_B1s
USD,0.0,0.0124,0.0124,westus,US West,2025-10-01T00:00:00Z,4897ffde-f425-45fe-9e9d-91ede62339f3,B1s,DZH318Z0BQNH,DZH318Z0BQNH/0013,Virtual Machines BS Series Windows,B1s,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,Standard_B1s
USD,0.0,11.0,11.0,westus,US West,2025-11-01T00:00:00Z,489f398c-d893-581c-8eb9-223eb401bdfe,5.1 codex opt Dz 1M Tokens,DZH318Z0T9WD,DZH318Z0T9WD/062N,Azure OpenAI GPT5,5.1 codex opt Dz,Foundry Models,DZH31600VF1F,AI + Machine Learning,1M,Consumption,True,51 codex opt Dz
USD,0.0,0.250774,0.250774,westus,US West,2025-09-01T00:00:00Z,48a7c211-b7a7-5e73-8d61-b2b3b63ecc0a,D32pls v5 Spot,DZH318Z092S2,DZH318Z092S2/006C,Virtual Machines Dplsv5 Series,Standard_D32pls_v5 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D32pls_v5
USD,0.0,23.239,23.239,westus,US West,2026-06-01T00:00:00Z,48a875d1-1c50-5474-b7c1-0a85e772c125,Standard_E128ds_v7,DZH318Z0V61B,DZH318Z0V61B/03NT,Virtual Machines Edsv7-series Windows,Standard_E128ds_v7,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E128ds_v7
USD,0.0,17.351,17.351,westus,US West,2026-06-01T00:00:00Z,48a875d1-1c50-5474-b7c1-0a85e772c125,Standard_E128ds_v7,DZH318Z0V61B,DZH318Z0V61B/03NT,Virtual Machines Edsv7-series Windows,Standard_E128ds_v7,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,Standard_E128ds_v7
USD,0.0,0.44,0.44,westus,US West,2026-08-01T00:00:00Z,48aac5c5-68ec-5e28-9079-011fd079fb29,5.6 terra LongCo Cd Inp Std DZ 1M Tokens,DZH318Z0T9WD,DZH318Z0T9WD/0Z2X,Azure OpenAI GPT5,5.6 terra LongCo Cd Inp Std DZ,Foundry Models,DZH31600VF1F,AI + Machine Learning,1M,Consumption,True,56 terra LongCo Cd Inp Std DZ
USD,0.0,0.075398,0.075398,westus,US West,2025-12-01T00:00:00Z,48abb872-e0fa-5fcb-8f84-3fa0a21c003f,D4s v4 Spot,DZH318Z0CP07,DZH318Z0CP07/00CQ,Virtual Machines Dsv4 Series Windows,D4s v4 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D4s_v4
USD,0.0,0.041395,0.041395,westus,US West,2025-12-01T00:00:00Z,48abb872-e0fa-5fcb-8f84-3fa0a21c003f,D4s v4 Spot,DZH318Z0CP07,DZH318Z0CP07/00CQ,Virtual Machines Dsv4 Series Windows,D4s v4 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,Standard_D4s_v4
USD,0.0,0.257242,0.257242,westus,US West,2025-12-01T00:00:00Z,48ace8dd-9d85-5332-99d3-a47d4b26a26a,F8-4amds v7 Spot,DZH318Z0TBKX,DZH318Z0TBKX/039J,Virtual Machines Famdsv7 Series Windows,F8-4amds v7 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_F8-4amds_v7
USD,0.0,0.189235,0.189235,westus,US West,2025-12-01T00:00:00Z,48ace8dd-9d85-5332-99d3-a47d4b26a26a,F8-4amds v7 Spot,DZH318Z0TBKX,DZH318Z0TBKX/039J,Virtual Machines Famdsv7 Series Windows,F8-4amds v7 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,Standard_F8-4amds_v7
USD,0.0,2.0,2.0,westus,US West,2024-04-01T00:00:00Z,48af822b-a8c8-5a0f-848a-0ac9799fb6b3,Provisioned Managed Regional Unit,DZH318Z0HHG7,DZH318Z0HHG7/0JQM,Azure OpenAI,Provisioned Managed Regional,Foundry Models,DZH31600VF1F,AI + Machine Learning,1/Hour,Consumption,True,OpenAI_Provisioned_Throughput
USD,0.0,7.392,7.392,westus,US West,2022-03-01T00:00:00Z,48b1438d-ba28-51dd-a443-32f5ca23a5e1,Easv4 Type2,DZH318Z0CXSZ,DZH318Z0CXSZ/00F5,Easv4 Series Dedicated Host,Easv4 Type2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Easv4_Type2
USD,0.0,38852.0,38852.0,westus,US West,2022-03-01T00:00:00Z,48b1438d-ba28-51dd-a443-32f5ca23a5e1,Easv4 Type2,DZH318Z0CXSZ,DZH318Z0CXSZ/00G2,Easv4 Series Dedicated Host,Easv4 Type2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,Easv4_Type2
USD,0.0,77705.0,77705.0,westus,US West,2022-03-01T00:00:00Z,48b1438d-ba28-51dd-a443-32f5ca23a5e1,Easv4 Type2,DZH318Z0CXSZ,DZH318Z0CXSZ/00G3,Easv4 Series Dedicated Host,Easv4 Type2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,Easv4_Type2
USD,0.0,4.29235,4.29235,westus,US West,2025-09-01T00:00:00Z,48bb50af-fe78-543a-af8c-3c1efee2929c,M128 Spot,DZH318Z0BPW5,DZH318Z0BPW5/03XK,Virtual Machines MS Series Windows,M128 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_M128
USD,0.0,3.204247,3.204247,westus,US West,2025-09-01T00:00:00Z,48bb50af-fe78-543a-af8c-3c1efee2929c,M128 Spot,DZH318Z0BPW5,DZH318Z0BPW5/03XK,Virtual Machines MS Series Windows,M128 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,Standard_M128
USD,0.0,8.179,8.179,westus,US West,2025-11-01T00:00:00Z,48bc9bce-b345-5854-b607-d5b78c7a2c0a,E96-48ads v7,DZH318Z0TBL2,DZH318Z0TBL2/03TT,Virtual Machines Eadsv7 Series,E96-48ads v7,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E96-48ads_v7
USD,0.0,42273.0,42273.0,westus,US West,2025-11-01T00:00:00Z,48bc9bce-b345-5854-b607-d5b78c7a2c0a,E96-48ads v7,DZH318Z0TBL2,DZH318Z0TBL2/0689,Virtual Machines Eadsv7 Series,E96-48ads v7,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,Standard_E96-48ads_v7
USD,0.0,81681.0,81681.0,westus,US West,2025-11-01T00:00:00Z,48bc9bce-b345-5854-b607-d5b78c7a2c0a,E96-48ads v7,DZH318Z0TBL2,DZH318Z0TBL2/0682,Virtual Machines Eadsv7 Series,E96-48ads v7,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,Standard_E96-48ads_v7
USD,0.0,4.454,4.454,westus,US West,2021-11-01T00:00:00Z,48bedb26-cb68-5393-a63d-a3826e947ddb,E96-24as_v4 Low Priority,DZH318Z0CM92,DZH318Z0CM92/00RM,Virtual Machines Easv4 Series Windows,E96-24as_v4 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E96-24as_v4
USD,0.0,1.344,1.344,westus,US West,2021-11-01T00:00:00Z,48bedb26-cb68-5393-a63d-a3826e947ddb,E96-24as_v4 Low Priority,DZH318Z0CM92,DZH318Z0CM92/00RM,Virtual Machines Easv4 Series Windows,E96-24as_v4 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,Standard_E96-24as_v4
USD,0.0,0.397,0.397,westus,US West,2025-10-01T00:00:00Z,48c00aac-c54f-451c-b907-782b0e632e71,B8ms,DZH318Z0BQ35,DZH318Z0BQ35/00GN,Virtual Machines BS Series,B8ms,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_B8ms
USD,0.0,2.3,2.3,westus,US West,2016-10-01T00:00:00Z,df358314-e5e3-4230-9258-86b5850ef495,Standard Data Overage per Node,DZH318Z0BQV2,DZH318Z0BQV2/000M,Insight and Analytics,Standard,Insight and Analytics,DZH318Z30KPP,Management and Governance,1 GB,Consumption,False,
USD,0.0,0.00031,0.00031,westus,US West,2026-06-01T00:00:00Z,48c99868-4c99-524f-9b88-40fad565b96b,FW DeepSeekV3.2 Cache Inp DZ Tokens,DZH318XZQS6V,DZH318XZQS6V/01RN,Azure Fireworks Models,FW DeepSeekV3.2 Cache Inp DZ,Foundry Models,DZH31600VF1F,AI + Machine Learning,1K,Consumption,True,Model 1 Inp glbl
USD,0.0,0.00033,0.00033,westus,US West,2025-01-01T00:00:00Z,48c9e0f3-7d7c-5a1b-8a69-ec532ee92145,gpt4omini-rt-txt1217 cchd Inp rgnl Tokens,DZH318Z0HHG7,DZH318Z0HHG7/1LCM,Azure OpenAI,gpt4omini-rt-txt1217 cchd Inp rgnl,Foundry Models,DZH31600VF1F,AI + Machine Learning,1K,Consumption,True,gpt4omini-rt-txt1217 cchd Inp rgnl
USD,0.0,2.534,2.534,westus,US West,2023-04-01T00:00:00Z,48ceb32d-f87f-5c8a-91ce-1e38234204e9,D64ls v5 Low Priority,DZH318Z08M9K,DZH318Z08M9K/00NC,Virtual Machines Dlsv5 Series Windows,D64ls v5 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D64ls_v5
USD,0.0,0.678,0.678,westus,US West,2023-04-01T00:00:00Z,48ceb32d-f87f-5c8a-91ce-1e38234204e9,D64ls v5 Low Priority,DZH318Z08M9K,DZH318Z08M9K/00NC,Virtual Machines Dlsv5 Series Windows,D64ls v5 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,Standard_D64ls_v5
USD,0.0,0.0,0.0,westus,US West,2025-11-01T00:00:00Z,48d0595e-88f4-5895-850d-e2c8d709b022,Disk Write Additional IO,DZH318Z0BNZF,DZH318Z0BNZF/0035,Standard Page Blob,Standard LRS,Storage,DZH317F1HKN0,Storage,10K,Consumption,True,
USD,0.0,14.628,14.628,westus,US West,2026-06-01T00:00:00Z,48d095a5-62ae-525b-beaf-8a511990631f,Standard_D96ds_v7,DZH318Z0V5ZQ,DZH318Z0V5ZQ/03XG,Virtual Machines Ddsv7-series Windows,Standard_D96ds_v7,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D96ds_v7
USD,0.0,10.212,10.212,westus,US West,2026-06-01T00:00:00Z,48d095a5-62ae-525b-beaf-8a511990631f,Standard_D96ds_v7,DZH318Z0V5ZQ,DZH318Z0V5ZQ/03XG,Virtual Machines Ddsv7-series Windows,Standard_D96ds_v7,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,Standard_D96ds_v7
USD,0.0,2.592,2.592,westus,US West,2018-08-01T00:00:00Z,48d276f0-2da2-4cd4-b7e0-cda58df1107c,G3,DZH318Z0BQJT,DZH318Z0BQJT/000P,HDInsight G Series,G3,HDInsight,DZH317LH6RM4,Analytics,1 Hour,Consumption,True,Standard_G3
USD,0.0,2.3328,2.3328,westus,US West,2018-08-01T00:00:00Z,48d276f0-2da2-4cd4-b7e0-cda58df1107c,G3,DZH318Z0BQJT,DZH318Z0BQJT/000P,HDInsight G Series,G3,HDInsight,DZH317LH6RM4,Analytics,1 Hour,DevTestConsumption,True,Standard_G3
USD,0.0,0.192,0.192,westus,US West,2022-09-01T00:00:00Z,48d27bd3-d5a5-5447-b582-c6e5ba2d2fe1,D4plds v5,DZH318Z092QL,DZH318Z092QL/00L5,Virtual Machines Dpldsv5 Series,Standard_D4plds_v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D4plds_v5
USD,0.0,992.0,992.0,westus,US West,2022-09-01T00:00:00Z,48d27bd3-d5a5-5447-b582-c6e5ba2d2fe1,D4plds v5,DZH318Z092QL,DZH318Z092QL/00R1,Virtual Machines Dpldsv5 Series,Standard_D4plds_v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,Standard_D4plds_v5
USD,0.0,1917.0,1917.0,westus,US West,2022-09-01T00:00:00Z,48d27bd3-d5a5-5447-b582-c6e5ba2d2fe1,D4plds v5,DZH318Z092QL,DZH318Z092QL/00QS,Virtual Machines Dpldsv5 Series,Standard_D4plds_v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,Standard_D4plds_v5
USD,0.0,0.0039,0.0039,westus,US West,2024-04-01T00:00:00Z,48d7aa5f-f3b8-5600-a9f1-8a963da7fa78,Metrics Export Metric Samples Exported,DZH318Z0BQLB,DZH318Z0BQLB/0CH6,Azure Monitor,Metrics Export,Azure Monitor,DZH315BMCLC8,Management and Governance,1K,Consumption,True,Metrics Export
USD,0.0,0.048,0.048,westus,US West,2024-05-01T00:00:00Z,0f521674-5ebd-4679-bd97-8bc2ac4a9040,GRS Data Stored,DZH318Z0BNZH,DZH318Z0BNZH/003L,General Block Blob,Standard GRS,Storage,DZH317F1HKN0,Storage,1 GB/Month,Consumption,False,
USD,1024.0,0.0472,0.0472,westus,US West,2024-05-01T00:00:00Z,0f521674-5ebd-4679-bd97-8bc2ac4a9040,GRS Data Stored,DZH318Z0BNZH,DZH318Z0BNZH/003L,General Block Blob,Standard GRS,Storage,DZH317F1HKN0,Storage,1 GB/Month,Consumption,False,
USD,1024000.0,0.0448,0.0448,westus,US West,2024-05-01T00:00:00Z,0f521674-5ebd-4679-bd97-8bc2ac4a9040,GRS Data Stored,DZH318Z0BNZH,DZH318Z0BNZH/003L,General Block Blob,Standard GRS,Storage,DZH317F1HKN0,Storage,1 GB/Month,Consumption,False,
USD,51200.0,0.0464,0.0464,westus,US West,2024-05-01T00:00:00Z,0f521674-5ebd-4679-bd97-8bc2ac4a9040,GRS Data Stored,DZH318Z0BNZH,DZH318Z0BNZH/003L,General Block Blob,Standard GRS,Storage,DZH317F1HKN0,Storage,1 GB/Month,Consumption,False,
USD,512000.0,0.0456,0.0456,westus,US West,2024-05-01T00:00:00Z,0f521674-5ebd-4679-bd97-8bc2ac4a9040,GRS Data Stored,DZH318Z0BNZH,DZH318Z0BNZH/003L,General Block Blob,Standard GRS,Storage,DZH317F1HKN0,Storage,1 GB/Month,Consumption,False,
USD,0.0,0.00033,0.00033,westus,US West,2026-05-01T00:00:00Z,48dda345-513d-54dc-ad2f-122bb92cfc84,32b Inp FT DZ Tokens,DZH318Z0SDFC,DZH318Z0SDFC/002N,Qwen models,32b Inp FT DZ,Foundry Models,DZH31600VF1F,AI + Machine Learning,1K,Consumption,True,Model 2 FT
USD,0.0,0.0,0.0,westus,US West,2023-02-01T00:00:00Z,48dee2c7-8468-5f99-9106-c11875342edb,4 vCore - Free,DZH318Z0C124,DZH318Z0C124/001X,SQL Database General Purpose - Serverless - Compute Gen5,4 vCore,SQL Database,DZH3180HX10K,Databases,1 Hour,Consumption,True,
USD,0.0,22.0,22.0,westus,US West,2025-12-01T00:00:00Z,48e19fd1-1a9f-5a05-b325-c697767eb8f2,gpt rt aud mn out DZ 1215 1M Tokens,DZH318Z0V4PL,DZH318Z0V4PL/0B54,Azure OpenAI Media,gpt rt aud mn out DZ 1215,Foundry Models,DZH31600VF1F,AI + Machine Learning,1M,Consumption,True,gpt rt aud mn out DZ 1215
USD,0.0,1.043196,1.043196,westus,US West,2025-09-01T00:00:00Z,48e4f6d3-2ab7-537c-a3c4-ac3042ff80ae,D96s v6 Spot,DZH318Z0GNHB,DZH318Z0GNHB/0263,Virtual Machines Dsv6 Series,D96s v6 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D96s_v6
USD,0.0,0.31915,0.31915,westus,US West,2025-09-01T00:00:00Z,48e7d434-2eb3-50da-8296-682b24078579,FX12-6ms v2 Spot,DZH318Z0H7F3,DZH318Z0H7F3/049H,Virtual Machines FXmsv2 Series,FX12-6ms v2 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_FX12-6ms_v2
USD,0.0,0.069,0.069,westus,US West,2023-05-01T00:00:00Z,48ea7950-59ce-5a00-a1be-91eece798bde,Cold GRS Index Tags,DZH318Z0BPH7,DZH318Z0BPH7/02FJ,General Block Blob v2,Cold GRS,Storage,DZH317F1HKN0,Storage,10K/Month,Consumption,True,Cold
USD,0.0,0.103488,0.103488,westus,US West,2025-12-01T00:00:00Z,48ee97b9-3a5b-57b6-ab76-da77d895cfe3,E8s v3 Spot,DZH318Z0BQ4R,DZH318Z0BQ4R/0438,Virtual Machines ESv3 Series,E8s v3 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E8s_v3
USD,0.0,0.38,0.38,westus,US West,2024-09-01T00:00:00Z,48f3dc20-8155-5017-9686-b0a00d9e98b8,Commitment Tier Speech to Text Connected 100K Speech To Text CT Overage,DZH318Z0BP4S,DZH318Z0BP4S/009Q,Azure Speech,Commitment Tier Speech to Text Connected 100K,Foundry Tools,DZH319RLHTZC,AI + Machine Learning,1 Hour,Consumption,True,
USD,0.0,1.502054,1.502054,westus,US West,2025-12-01T00:00:00Z,48fb1994-19a1-509a-bcea-3ef757657d4e,E64d v4 Spot,DZH318Z0D1LH,DZH318Z0D1LH/004H,Virtual Machines Edv4 Series Windows,E64d v4 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E64d_v4
USD,0.0,0.958003,0.958003,westus,US West,2025-12-01T00:00:00Z,48fb1994-19a1-509a-bcea-3ef757657d4e,E64d v4 Spot,DZH318Z0D1LH,DZH318Z0D1LH/004H,Virtual Machines Edv4 Series Windows,E64d v4 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,Standard_E64d_v4
USD,0.0,3.3,3.3,westus,US West,2024-12-01T00:00:00Z,48fb7d6d-0e49-53fe-96cd-aaea652f26ed,Add-On Formula Pages,DZH318Z0ML96,DZH318Z0ML96/0026,Azure Content Understanding,Add-On Formula,Foundry Tools,DZH319RLHTZC,AI + Machine Learning,1K,Consumption,True,Add-On Formula
USD,0.0,0.192,0.192,westus,US West,2023-08-01T00:00:00Z,4908d268-ad4f-55bf-8c60-ae2489976f76,EC4ads_v5 Low Priority,DZH318Z09B60,DZH318Z09B60/005V,ECadsv5-series Windows,Standard_EC4ads_v5 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_EC4ads_v5
USD,0.0,0.0592,0.0592,westus,US West,2023-08-01T00:00:00Z,4908d268-ad4f-55bf-8c60-ae2489976f76,EC4ads_v5 Low Priority,DZH318Z09B60,DZH318Z09B60/005V,ECadsv5-series Windows,Standard_EC4ads_v5 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,Standard_EC4ads_v5
USD,0.0,0.375144,0.375144,westus,US West,2026-09-01T00:00:00Z,490953b8-72e9-5d8b-b1e0-552b91f4de63,EC16esv6 Spot,DZH318Z0M80J,DZH318Z0M80J/00DW,Virtual Machines ECesv6 Series Windows,EC16esv6 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_EC16es_v6
USD,0.0,0.239131,0.239131,westus,US West,2026-09-01T00:00:00Z,490953b8-72e9-5d8b-b1e0-552b91f4de63,EC16esv6 Spot,DZH318Z0M80J,DZH318Z0M80J/00DW,Virtual Machines ECesv6 Series Windows,EC16esv6 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,Standard_EC16es_v6
USD,0.0,6.707,6.707,westus,US West,2024-10-01T00:00:00Z,4909efbd-2adc-5aff-b233-2a62889673e9,D64s v6,DZH318Z0GNHF,DZH318Z0GNHF/025Q,Virtual Machines Dsv6 Series Windows,D64s v6,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D64s_v6
USD,0.0,3.763,3.763,westus,US West,2024-10-01T00:00:00Z,4909efbd-2adc-5aff-b233-2a62889673e9,D64s v6,DZH318Z0GNHF,DZH318Z0GNHF/025Q,Virtual Machines Dsv6 Series Windows,D64s v6,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,Standard_D64s_v6
USD,0.0,8.397,8.397,westus,US West,2025-11-01T00:00:00Z,491a652d-ce99-5d89-97d1-011b39def752,E64ads v7,DZH318Z0TBL1,DZH318Z0TBL1/024W,Virtual Machines Eadsv7 Series Windows,E64ads v7,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E64ads_v7
